Customer_Id,Name,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Label,Results
10.42.0.211-10.42.0.1-60086-53-17,Shalal-Esak,30,Developer,27242.8,2434.2333329999997,5,4,15,6,"Payday Loan, Mortgage Loan, Not Specified, Personal Loan, Not Specified, and Home Equity Loan",19,19,19.5,7.0,_,881.36,23.08845276,16 Years and 10 Months,Yes,73.81546182,50.7440578,High_spent_Large_value_payments,358.86381370000004,1,1
10.42.0.151-119.146.74.32-47079-443-6,Shalal-Esak,30,Developer,27242.8,2434.2333329999997,5,1375,15,6,"Payday Loan, Mortgage Loan, Not Specified, Personal Loan, Not Specified, and Home Equity Loan",19,18,19.5,7.0,Standard,881.36,36.31249236,16 Years and 11 Months,NM,73.81546182,137.4174961,Low_spent_Small_value_payments,322.1903754,0,0
169.47.5.231-10.42.0.211-443-57093-6,Shalal-Esak,30,Developer,27242.8_,2434.2333329999997,5,4,15,6,"Payday Loan, Mortgage Loan, Not Specified, Personal Loan, Not Specified, and Home Equity Loan",19,18,19.5,7.0,Standard,881.36,28.90226328,17 Years and 0 Months,Yes,73.81546182,119.9699751,Low_spent_Large_value_payments,319.6378964,1,1
10.42.0.211-123.125.46.161-49630-80-6,Shalal-Esak,30,Developer,27242.8,2434.2333329999997,5,4,15,6,"Payday Loan, Mortgage Loan, Not Specified, Personal Loan, Not Specified, and Home Equity Loan",19,19,19.5,7.0,Standard,881.36,32.16050222,17 Years and 1 Months,Yes,73.81546182,112.5710548,Low_spent_Small_value_payments,347.0368167,0,0
172.217.12.131-10.42.0.42-443-60868-6,Shalal-Esak,30,Developer,27242.8,2434.2333329999997,5,4,15,6,"Payday Loan, Mortgage Loan, Not Specified, Personal Loan, Not Specified, and Home Equity Loan",19,18,24.5,7.0,_,881.36,28.30074454,17 Years and 2 Months,Yes,73.81546182,24.91957135,!@9#%8,384.68830019999996,1,1
10.42.0.211-69.147.82.61-53732-443-6,Shalal-Esak,30,Developer,27242.8,,5,4,15,6_,"Payday Loan, Mortgage Loan, Not Specified, Personal Loan, Not Specified, and Home Equity Loan",19,20,_,7.0,Standard,881.36,26.757317800000003,17 Years and 3 Months,Yes,73.81546182,51.58856488,High_spent_Large_value_payments,358.0193066,1,1
183.79.249.252-10.42.0.211-443-37110-6,Shalal-Esak,5645,Developer,27242.8,2434.2333329999997,5,4,15,6,"Payday Loan, Mortgage Loan, Not Specified, Personal Loan, Not Specified, and Home Equity Loan",19,18,19.5,7.0,Standard,881.36,30.54165609,17 Years and 4 Months,Yes,73.81546182,217.8963319,Low_spent_Medium_value_payments,231.71153959999998,0,0
151.101.1.140-10.42.0.42-80-57742-6,", Asiaw",33,Musician,81411.2,6537.266667,4,4,6,1,Home Equity Loan,13,4,5.48,4.0,_,467.99,39.99973809,28 Years and 4 Months,No,42.52959454,112.2264305,High_spent_Large_value_payments,738.9706416,1,1
10.42.0.42-108.174.10.10-42346-80-6,", Asiaw",33,Musician,81411.2,6537.266667,5,5,6,1,Home Equity Loan,13,5,5.48,5.0,Good,467.99,35.85439779,28 Years and 5 Months,No,42.52959454,485.2655543,!@9#%8,415.93151789999996,0,0
10.42.0.211-10.42.0.1-20591-53-17,", Asiaw",33_,Musician,81411.2,6537.266667,5,5,6,1,Home Equity Loan,13,5,5.48,5.0,Good,467.99,23.91346439,28 Years and 6 Months,No,42.52959454,754.0418138,Low_spent_Small_value_payments,147.1552583,0,0
10.42.0.211-54.239.17.112-40296-443-6,", Asiaw",33,Musician,81411.2,6537.266667,5,5,6,1,Home Equity Loan,13,5,5.48,5.0,_,467.99,32.99185916,28 Years and 7 Months,No,42.52959454,90.05946754,High_spent_Medium_value_payments,771.1376046,1,1
182.22.24.124-10.42.0.211-443-38529-6,", Asiaw",33,Musician,81411.2,,5,5,6,1,Home Equity Loan,13,2,5.48,5.0,Good,467.99,32.2829627,28 Years and 8 Months,No,42.52959454,232.4348514,High_spent_Medium_value_payments,628.7622207000001,1,1
10.42.0.211-10.42.0.1-21216-53-17,", Asiaw",33,Musician,81411.2_,6537.266667,5,5,6,1,Home Equity Loan,13,8,5.48,5.0,Good,467.99,39.93623305,28 Years and 9 Months,NM,42.52959454,69.26766377,High_spent_Large_value_payments,781.9294083999999,0,0
180.149.136.194-10.42.0.211-443-44473-6,", Asiaw",34,Musician,81411.2,6537.266667,5,5,6,1,Home Equity Loan,13,2,5.48,5.0,Good,467.99,34.70579475,28 Years and 10 Months,No,42.52959454,466.4601098,Low_spent_Large_value_payments,414.7369624,1,1
10.42.0.1-10.42.0.42-53-3474-17,", Asiaw",34,Musician,81411.2,6537.266667,5,5,6,1,Home Equity Loan,13,2,5.48,5.0,Good,467.99,42.23664629,28 Years and 11 Months,No,42.52959454,128.4865407,High_spent_Medium_value_payments,732.7105313999999,0,0
183.79.248.124-10.42.0.151-443-35976-6,Clarkp,26,Media_Manager,18503.85,1634.9875,3,7,15,7,"Payday Loan, Home Equity Loan, Payday Loan, Payday Loan, Payday Loan, Mortgage Loan, and Payday Loan",26,8,11.33,7.0,Standard,742.33,32.9735024,15 Years and 11 Months,Yes,77.24096385,37.88975377,!@9#%8,288.36803239999995,1,1
10.42.0.211-64.71.142.95-43962-443-6,,26,Media_Manager,18503.85,1634.9875,3,7,15,7,"Payday Loan, Home Equity Loan, Payday Loan, Payday Loan, Payday Loan, Mortgage Loan, and Payday Loan",26,8,11.33,7.0,Standard,742.33,35.24844003,16 Years and 0 Months,Yes,77.24096385,97.73514605,High_spent_Small_value_payments,248.52264010000002,0,0
10.42.0.151-31.13.69.229-58535-443-6,Clarkp,26,_______,18503.85_,1634.9875,3,7,15,7,"Payday Loan, Home Equity Loan, Payday Loan, Payday Loan, Payday Loan, Mortgage Loan, and Payday Loan",26,9,11.33,7.0,_,742.33,38.56048007,,NM,77.24096385,,High_spent_Medium_value_payments,289.66902680000004,1,1
172.217.10.138-10.42.0.151-443-39419-6,Clarkp,26_,Media_Manager,18503.85,1634.9875,3,7,15,7,"Payday Loan, Home Equity Loan, Payday Loan, Payday Loan, Payday Loan, Mortgage Loan, and Payday Loan",26,8,11.33,8.0,Standard,742.33,31.46969506,16 Years and 2 Months,Yes,77.24096385,126.2206949,Low_spent_Small_value_payments,250.0370912,0,0
192.229.163.180-10.42.0.42-443-36572-6,Clarkp,26,Media_Manager,18503.85,1634.9875,3,7,15,7,"Payday Loan, Home Equity Loan, Payday Loan, Payday Loan, Payday Loan, Mortgage Loan, and Payday Loan",26,8,11.33,8.0,Standard,742.33,35.81023004,16 Years and 3 Months,Yes,77.24096385,98.94537047,Low_spent_Small_value_payments,277.3124157,0,0
10.42.0.151-10.42.0.1-30890-53-17,Clarkp,26,Media_Manager,18503.85,1634.9875,3,7,15,-100,"Payday Loan, Home Equity Loan, Payday Loan, Payday Loan, Payday Loan, Mortgage Loan, and Payday Loan",26,,11.33,8.0,Standard,742.33,28.67693169,,Yes,77.24096385,137.893636,Low_spent_Large_value_payments,218.36415019999998,0,0
172.217.10.99-10.42.0.211-443-34289-6,Clarkp,26,Media_Manager,18503.85,1634.9875,3,7,15,7,"Payday Loan, Home Equity Loan, Payday Loan, Payday Loan, Payday Loan, Mortgage Loan, and Payday Loan",26,8,11.33,8.0,Standard,742.33,26.80992,16 Years and 5 Months,NM,77.24096385,131.7124024,Low_spent_Small_value_payments,244.54538369999997,0,0
202.77.129.150-10.42.0.151-443-37872-6,,26,Media_Manager,18503.85_,1634.9875,3,7,15,7,"Payday Loan, Home Equity Loan, Payday Loan, Payday Loan, Payday Loan, Mortgage Loan, and Payday Loan",27,7,11.33,8.0,Standard,742.33,30.86433593,16 Years and 6 Months,Yes,77.24096385,,High_spent_Small_value_payments,262.2717298,0,0
10.42.0.211-10.42.0.1-11856-53-17,Emily Flitterr,41,Doctor,105521.58,8595.465,4,6,5,4,"Mortgage Loan, Student Loan, Payday Loan, and Student Loan",6,18,7.07,3.0,_,462.11,27.81330678,22 Years and 3 Months,Yes,224.51078629999998,162.7966601,High_spent_Large_value_payments,712.2390536,1,1
174.35.73.107-10.42.0.211-80-50265-6,Emily Flitterr,42,Doctor,105521.58,8595.465,4,6,5,4,"Mortgage Loan, Student Loan, Payday Loan, and Student Loan",7,18,7.07,3.0,Standard,462.11,35.29548816,22 Years and 4 Months,Yes,224.51078629999998,890.4221607,Low_spent_Medium_value_payments,24.61355298,1,1
182.22.25.124-10.42.0.151-443-37768-6,Emily Flitterr,42,Doctor,105521.58,8595.465,4,6,5,4,"Mortgage Loan, Student Loan, Payday Loan, and Student Loan",9,16,7.07,3.0,Standard,462.11,41.84750002,22 Years and 5 Months,Yes,224.51078629999998,360.1826997,High_spent_Medium_value_payments,524.8530139999999,0,0
10.42.0.211-36.110.213.49-44374-80-6,Emily Flitterr,42,Doctor,105521.58,8595.465,4,6,5,4,"Mortgage Loan, Student Loan, Payday Loan, and Student Loan",7,18,7.07,3.0,Standard,462.11,40.99845418,22 Years and 6 Months,Yes,224.51078629999998,365.2888609,Low_spent_Large_value_payments,539.7468527999999,0,0
172.217.10.10-10.42.0.42-443-38166-6,Emily Flitterr,42,Doctor,105521.58,8595.465,4,6,5,4,"Mortgage Loan, Student Loan, Payday Loan, and Student Loan",6,15,7.07,3.0,_,462.11,36.20669578,22 Years and 7 Months,NM,224.51078629999998,251.9125062,High_spent_Small_value_payments,643.1232075,0,0
172.217.9.234-10.42.0.151-443-41131-6,,42,Doctor,105521.58,8595.465,4,6,5,4,"Mortgage Loan, Student Loan, Payday Loan, and Student Loan",12,18,7.07,3.0,Standard,462.11,29.37514571,22 Years and 8 Months,Yes,224.51078629999998,340.9522734,High_spent_Medium_value_payments,544.0834403,1,1
10.42.0.151-10.42.0.1-52511-53-17,Emily Flitterr,42,Doctor,105521.58,8595.465,4,6,5,4,"Mortgage Loan, Student Loan, Payday Loan, and Student Loan",6,,7.07,8.0,Standard,462.11,28.00482946,22 Years and 9 Months,Yes,224.51078629999998,184.8182297,High_spent_Medium_value_payments,700.217484,1,1
10.42.0.211-36.110.210.167-33418-80-6,Emily Flitterr,42,Doctor,105521.58,8595.465,4,6,5,4,"Mortgage Loan, Student Loan, Payday Loan, and Student Loan",8,18,7.07,8.0,_,462.11,32.53790471,22 Years and 10 Months,Yes,224.51078629999998,394.0551945,Low_spent_Medium_value_payments,520.9805192,1,1
10.42.0.211-10.42.0.1-46412-53-17,,-500,Scientist,17855.94,1231.995,8,5,31,8,"Auto Loan, Credit-Builder Loan, Student Loan, Auto Loan, Not Specified, Home Equity Loan, Debt Consolidation Loan, and Debt Consolidation Loan",27,23,29.19,9.0,Bad,3122.53,28.7746404,1 Years and 4 Months,Yes,89.15181924,35.95812458,Low_spent_Medium_value_payments,278.0895562,1,1
10.42.0.1-10.42.0.42-53-40376-17,Huetx,22,Scientist,17855.94,1231.995,8,5,31,8,"Auto Loan, Credit-Builder Loan, Student Loan, Auto Loan, Not Specified, Home Equity Loan, Debt Consolidation Loan, and Debt Consolidation Loan",27,22,29.19,9.0,_,3122.53,24.94987296,1 Years and 5 Months,Yes,89.15181924,106.0763571,Low_spent_Small_value_payments,217.9713236,1,1
216.58.219.234-10.42.0.42-443-43041-6,Huetx,22,_______,17855.94,1231.995,8,5,31,8,"Auto Loan, Credit-Builder Loan, Student Loan, Auto Loan, Not Specified, Home Equity Loan, Debt Consolidation Loan, and Debt Consolidation Loan",25,23,22.19,12.0,Bad,3122.53,28.69036983,1 Years and 6 Months,Yes,89.15181924,97.82454867,Low_spent_Small_value_payments,226.2231321,0,0
10.42.0.211-106.39.169.66-55766-443-6,Huetx,22,_______,17855.94,1231.995,8,5,31,8,"Auto Loan, Credit-Builder Loan, Student Loan, Auto Loan, Not Specified, Home Equity Loan, Debt Consolidation Loan, and Debt Consolidation Loan",27,,29.19,12.0,_,3122.53,38.8540335,1 Years and 7 Months,Yes,89.15181924,96.96913877,Low_spent_Small_value_payments,227.078542,1,1
157.240.0.17-10.42.0.211-443-36558-6,Huetx,22,Scientist,17855.94,1231.995,8,5,31,8,"Auto Loan, Credit-Builder Loan, Student Loan, Auto Loan, Not Specified, Home Equity Loan, Debt Consolidation Loan, and Debt Consolidation Loan",28,23,29.19,12.0,Bad,3122.53,28.04969284,1 Years and 8 Months,Yes,89.15181924,,Low_spent_Large_value_payments,232.39938089999998,0,0
239.255.255.250-10.42.0.1-1900-36714-17,,22,Scientist,17855.94,1231.995,8,5,31,8,"Auto Loan, Credit-Builder Loan, Student Loan, Auto Loan, Not Specified, Home Equity Loan, Debt Consolidation Loan, and Debt Consolidation Loan",24,23,25.19,12.0,Bad,3122.53,27.86362505,,Yes,89.15181924,__10000__,High_spent_Small_value_payments,271.40227519999996,0,0
172.217.10.141-10.42.0.42-443-48803-6,Huetx,22,Scientist,17855.94,,8,5,31,8,"Auto Loan, Credit-Builder Loan, Student Loan, Auto Loan, Not Specified, Home Equity Loan, Debt Consolidation Loan, and Debt Consolidation Loan",23,23,29.19,12.0,_,3122.53,36.98644639,1 Years and 10 Months,Yes,89.15181924,147.9787296,Low_spent_Small_value_payments,176.0689512,0,0
10.42.0.151-52.84.29.154-34142-443-6,Huetx,22,Scientist,17855.94,,8,5,31,8,"Auto Loan, Credit-Builder Loan, Student Loan, Auto Loan, Not Specified, Home Equity Loan, Debt Consolidation Loan, and Debt Consolidation Loan",27,23,29.19,12.0,Bad,3122.53,32.69373537,1 Years and 11 Months,NM,89.15181924,43.8968544,Low_spent_Medium_value_payments,270.15082639999997,1,1
162.208.22.39-10.42.0.211-443-54148-6,Chanv,39,Manager,78477.18,6412.765,4,5,16,2,"Auto Loan, and Credit-Builder Loan",6,,7.35,1.0,Standard,1197.91,27.77374257,24 Years and 2 Months,Yes,123.3175868,238.6009761,High_spent_Medium_value_payments,529.357937,0,0
10.42.0.151-31.13.69.229-48034-443-6,Chanv,39,Manager,78477.18,6412.765,4,5,16,2,"Auto Loan, and Credit-Builder Loan",6,20,7.35,1.0,Standard,1197.91,38.77385609,24 Years and 3 Months,Yes,123.3175868,415.6820688,Low_spent_Medium_value_payments,382.27684439999996,1,1
10.42.0.151-72.21.206.121-56987-443-6,Chanv,39,Manager,78477.18,6412.765,4,5,16,2,"Auto Loan, and Credit-Builder Loan",6,18,4.35,1.0,Standard,1197.91,40.75923953,,Yes,123.3175868,257.5594899,High_spent_Small_value_payments,520.3994233,0,0
172.217.10.138-10.42.0.211-443-35636-6,Chanv,40,Manager,78477.18,6412.765,4,5,16,2,"Auto Loan, and Credit-Builder Loan",3,18,1.35,1.0,Standard,1197.91,35.95109958,24 Years and 5 Months,Yes,123.3175868,98.78043598,High_spent_Large_value_payments,659.1784772000001,1,1
198.11.132.221-10.42.0.151-443-60588-6,,40,Manager,78477.18,6412.765,4,5,16,2,"Auto Loan, and Credit-Builder Loan",6,19,7.35,1.0,Standard,1197.91,33.2574847,24 Years and 6 Months,Yes,123.3175868,535.9615149,Low_spent_Medium_value_payments,261.9973983,0,0
10.42.0.211-10.42.0.1-21209-53-17,Chanv,40,Manager,78477.18,6412.765,4,5,16,2,"Auto Loan, and Credit-Builder Loan",6,,7.35,1.0,Standard,1197.91,27.296161199999997,24 Years and 7 Months,NM,123.3175868,330.1570083,Low_spent_Large_value_payments,457.80190480000005,1,1
209.10.120.26-10.42.0.211-80-34514-6,Chanv,40,Manager,78477.18,6412.765,4,5,16,2,"Auto Loan, and Credit-Builder Loan",2,17_,7.35,1.0,Standard,1197.91,38.10511464,24 Years and 8 Months,Yes,123.3175868,233.0177409,High_spent_Medium_value_payments,534.9411723000001,1,1
172.217.10.110-10.42.0.151-443-44424-6,Chanv,40,Manager,78477.18,6412.765,4,5,16,2,"Auto Loan, and Credit-Builder Loan",6,18,7.35,1.0,_,1197.91,27.95107523,24 Years and 9 Months,Yes,123.3175868,156.8618371,High_spent_Large_value_payments,601.097076,0,0
10.42.0.211-10.42.0.1-13259-53-17,Gabriel Wildauv,36,Engineer,32901.79,2549.8158329999997,4,5,1,1,Mortgage Loan,7,9,5.89,0.0,Good,798.71,23.50544409,25 Years and 11 Months,NM,19.32408143,287.2084158,Low_spent_Small_value_payments,238.44908610000002,1,1
10.42.0.211-115.239.210.141-38384-80-6,,36,Engineer,32901.79,2549.8158329999997,4,5,1,1,Mortgage Loan,9,6,4.89,0.0,Good,798.71,30.64308351,26 Years and 0 Months,No,19.32408143,98.41212111,Low_spent_Small_value_payments,427.2453808,0,0
224.0.0.251-10.42.0.1-5353-5353-17,Gabriel Wildauv,36,Engineer,32901.79,2549.8158329999997,4,5,1,1,Mortgage Loan,9,10,5.89,0.0,Good,798.71,40.57275543,26 Years and 1 Months,No,19.32408143,28.73115487,High_spent_Medium_value_payments,456.92634699999996,0,0
172.217.6.234-10.42.0.211-443-50518-6,Gabriel Wildauv,36,Engineer,32901.79,2549.8158329999997,4,5,1,1,Mortgage Loan,6,11,5.89,0.0,Good,798.71,38.574212200000005,26 Years and 2 Months,No,19.32408143,34.76070545,High_spent_Medium_value_payments,450.8967965,1,1
10.42.0.211-10.42.0.1-33128-53-17,Gabriel Wildauv,36,Engineer,32901.79,,4,5,1,1,Mortgage Loan,9,9,_,0.0,Good,798.71,29.64987382,26 Years and 3 Months,NM,19.32408143,283.1107577,Low_spent_Small_value_payments,242.54674419999998,1,1
10.42.0.151-10.42.0.1-50574-53-17,Gabriel Wildauv,36,Engineer,32901.79,2549.8158329999997,4,5,1,1,Mortgage Loan,9,6,5.89,0.0,Good,798.71,25.17286477,26 Years and 4 Months,No,19.32408143,58.07331048,High_spent_Small_value_payments,437.5841914,0,0
10.42.0.211-121.12.98.64-40880-80-6,Gabriel Wildauv,36_,Engineer,32901.79,2549.8158329999997,4,5,1,1,Mortgage Loan,13,6_,5.89,0.0,Good,798.71,34.52273346,26 Years and 5 Months,No,19.32408143,191.2920536,Low_spent_Medium_value_payments,324.3654483,1,1
10.42.0.42-47.88.66.107-33056-443-6,Gabriel Wildauv,36,_______,32901.79,2549.8158329999997,980,5,1,1,Mortgage Loan,9,9,5.89,0.0,_,798.71,39.54875066,26 Years and 6 Months,No,19.32408143,55.86798891,High_spent_Large_value_payments,419.789513,0,0
172.217.10.110-10.42.0.151-443-33509-6,Freifeldw,47,Engineer,73031.58,5912.965,7,4,6,2,"Debt Consolidation Loan, and Credit-Builder Loan",10,14,3.83,2.0,Standard,997.98,34.80176263,21 Years and 8 Months,No,63.30446282,,High_spent_Large_value_payments,673.2932698,1,1
10.42.0.211-31.13.80.5-35258-443-6,Freifeldw,47,Engineer,73031.58,5912.965,7,4,6,2,"Debt Consolidation Loan, and Credit-Builder Loan",9,15,_,2.0,Standard,997.98,33.23471578,21 Years and 9 Months,No,63.30446282,63.9402228,High_spent_Large_value_payments,704.0518143999999,0,0
10.42.0.151-125.39.133.40-35044-80-6,Freifeldw,47,Engineer,73031.58,5912.965,7,4,6,2,"Debt Consolidation Loan, and Credit-Builder Loan",12,18_,2.83,2.0,Standard,997.98,29.05558683,,No,63.30446282,210.5456913,High_spent_Small_value_payments,577.4463458,1,1
10.42.0.151-10.42.0.1-19148-53-17,Freifeldw,48,Engineer,73031.58,5912.965,7,4,6,2,"Debt Consolidation Loan, and Credit-Builder Loan",10,15_,3.83,2.0,Standard,997.98,24.67541901,21 Years and 11 Months,No,63.30446282,484.9307579,Low_spent_Medium_value_payments,323.0612792,0,0
239.255.255.250-10.42.0.1-1900-34458-17,Freifeldw,48,Engineer,73031.58,5912.965,7,4,6,2_,"Debt Consolidation Loan, and Credit-Builder Loan",10,,7.83,2.0,_,997.98,23.96905526,22 Years and 0 Months,NM,63.30446282,,High_spent_Small_value_payments,506.2099755,0,0
172.217.7.131-10.42.0.42-80-34656-6,Freifeldw,48,Engineer,73031.58_,5912.965,7,4,6,2,"Debt Consolidation Loan, and Credit-Builder Loan",10,15,8.83,2.0,_,997.98,37.86771571,22 Years and 1 Months,No,63.30446282,634.3890206,Low_spent_Small_value_payments,183.6030165,0,0
183.79.248.124-10.42.0.151-80-49120-6,Freifeldw,48_,Engineer,73031.58,5912.965,7,4,6,2,"Debt Consolidation Loan, and Credit-Builder Loan",9,12,3.83,2.0,Standard,997.98,29.05259742,22 Years and 2 Months,No,63.30446282,310.3183321,High_spent_Small_value_payments,477.6737051,0,0
10.42.0.211-104.97.95.172-39576-80-6,,48,Engineer,73031.58,5912.965,7,4,6,2,"Debt Consolidation Loan, and Credit-Builder Loan",10,15,_,2.0,_,997.98,40.87394361,22 Years and 3 Months,No,63.30446282,84.37969498,High_spent_Medium_value_payments,693.6123422000001,0,0
183.79.250.251-10.42.0.211-443-54363-6,Gerryq,45,Media_Manager,35235.18,3188.265,8,9,15,3,"Auto Loan, Student Loan, and Payday Loan",32,15,6.3,8.0,Bad,2388.85,39.80165388,16 Years and 1 Months,Yes,57.68531871,27.70443764,High_spent_Large_value_payments,473.43674360000006,1,1
172.217.12.170-10.42.0.151-443-52342-6,Gerryq,45,Media_Manager,35235.18,3188.265,8,9,15,3,"Auto Loan, Student Loan, and Payday Loan",32,12,9.3,8.0,Bad,2388.85,33.72517271,,Yes,57.68531871,84.61230501,High_spent_Medium_value_payments,426.52887630000004,1,1
10.42.0.211-36.51.254.232-56313-443-6,Gerryq,45,Media_Manager,35235.18,3188.265,8,980,15,3,"Auto Loan, Student Loan, and Payday Loan",32,15,6.3,8.0,Bad,2388.85,32.55421324,16 Years and 3 Months,Yes,57.68531871,261.8460604,Low_spent_Medium_value_payments,279.2951209,0,0
172.217.6.234-10.42.0.151-443-50131-6,,45,Media_Manager,35235.18,3188.265,8,9,15,3,"Auto Loan, Student Loan, and Payday Loan",29,18,-0.7,8.0,Bad,2388.85,25.12344671,16 Years and 4 Months,Yes,57.68531871,109.7017902,High_spent_Medium_value_payments,401.4393911,0,0
10.42.0.211-10.42.0.1-2600-53-17,Gerryq,45,Media_Manager,35235.18,3188.265,8,9,1909,3,"Auto Loan, Student Loan, and Payday Loan",37,15,6.3,8.0,_,2388.85,37.00387507,16 Years and 5 Months,NM,57.68531871,__10000__,High_spent_Small_value_payments,342.8528024,0,0
172.217.11.46-10.42.0.42-443-57494-6,Gerryq,45,Media_Manager,35235.18,,8,9,15,3,"Auto Loan, Student Loan, and Payday Loan",32,18,8.3,8.0,Bad,2388.85,27.26111323,,NM,57.68531871,304.034153,Low_spent_Small_value_payments,247.10702830000002,1,1
180.163.15.184-10.42.0.151-80-57105-6,Gerryq,45,Media_Manager,35235.18,3188.265,8,9,15,3,"Auto Loan, Student Loan, and Payday Loan",34,12,6.3,8.0,Bad,2388.85,33.63787149,,Yes,57.68531871,111.1669215,High_spent_Small_value_payments,409.9742598,1,1
10.42.0.151-10.42.0.1-62817-53-17,Gerryq,46,Media_Manager,35235.18,3188.265,8,9,15,3,"Auto Loan, Student Loan, and Payday Loan",32,15,10.3,8.0,Bad,2388.85,26.39973895,16 Years and 8 Months,Yes,57.68531871,229.2180326,Low_spent_Large_value_payments,301.92314869999996,1,1
10.42.0.211-64.71.142.124-42465-80-6,Megan Daviesw,45,Media_Manager,66881.2,,3,5,17,2,"Payday Loan, and Home Equity Loan",22,20,11.85,4.0,Standard,240.6,28.32467276,,Yes,63662.0,138.0394016,High_spent_Medium_value_payments,642.5099717,1,1
182.22.120.252-10.42.0.151-443-43861-6,Megan Daviesw,45,Media_Manager,66881.2,5873.433333,3,5,17,2,"Payday Loan, and Home Equity Loan",22,20,11.85,4.0,Standard,240.6,27.73587388,13 Years and 6 Months,Yes,56.7939601,510.8145839,Low_spent_Small_value_payments,309.7347893,1,1
10.42.0.151-10.42.0.1-5314-53-17,Megan Daviesw,45,Media_Manager,66881.2,,3,5,17,2,"Payday Loan, and Home Equity Loan",17,20,11.85,4.0,Standard,240.6,36.73434666,13 Years and 7 Months,Yes,56.7939601,116.6665799,High_spent_Medium_value_payments,663.8827932999999,0,0
10.42.0.211-10.42.0.1-17405-53-17,Megan Daviesw,45,Media_Manager,66881.2,,3,5,17,2,"Payday Loan, and Home Equity Loan",20,,11.85,4.0,Standard,240.6,26.36643915,13 Years and 8 Months,Yes,56.7939601,136.4055902,High_spent_Medium_value_payments,644.143783,1,1
10.42.0.42-103.43.91.8-53944-443-6,Megan Daviesw,45,Media_Manager,66881.2,5873.433333,3,5,17,2,"Payday Loan, and Home Equity Loan",20,23,6.85,4.0,_,240.6,30.36903368,,Yes,56.7939601,82.03513297,High_spent_Medium_value_payments,698.5142403,0,0
151.101.21.140-10.42.0.211-443-57060-6,Megan Daviesw,45,Media_Manager,66881.2,5873.433333,3,5,17,-100,"Payday Loan, and Home Equity Loan",22,20,11.85,4.0,Standard,240.6,38.64293853,13 Years and 10 Months,Yes,56.7939601,532.3652202,Low_spent_Small_value_payments,288.18415310000006,0,0
174.35.73.97-10.42.0.42-80-45672-6,Megan Daviesw,45,Media_Manager,66881.2,5873.433333,3,5,348,2,"Payday Loan, and Home Equity Loan",25,23,11.85,4.0,Standard,240.6,29.38319187,13 Years and 11 Months,Yes,56.7939601,352.5172181,High_spent_Small_value_payments,438.0321551,0,0
10.42.0.1-10.42.0.42-53-46233-17,Megan Daviesw,45,Media_Manager,66881.2,,3,5,17,2,"Payday Loan, and Home Equity Loan",22,19,_,4.0,Standard,240.6_,37.29561773,14 Years and 0 Months,Yes,56.7939601,791.2957531,Low_spent_Small_value_payments,29.25362009,1,1
180.149.136.194-10.42.0.211-80-50579-6,Kirschbaumr,41,Accountant,14535.105,1345.25875,1,7,3,2,"Debt Consolidation Loan, and Credit-Builder Loan",15,10,11.63,0.0,Good,70.66,29.61473581,25 Years and 1 Months,No,15.77502673,67.8394049,Low_spent_Medium_value_payments,330.9114434,0,0
10.42.0.211-10.42.0.1-5623-53-17,Kirschbaumr,41,Accountant,14535.105,1345.25875,1,7,3,2,"Debt Consolidation Loan, and Credit-Builder Loan",15,11,6.63,0.0,Good,70.66,35.14984976,25 Years and 2 Months,No,15.77502673,48.14062659,Low_spent_Small_value_payments,360.61022169999995,1,1
10.42.0.211-10.42.0.1-22849-53-17,Kirschbaumr,41,Accountant,14535.105,1345.25875,1,7,3,-100,"Debt Consolidation Loan, and Credit-Builder Loan",13,13,6.63,0.0,Good,70.66,24.08037924,25 Years and 3 Months,No,15.77502673,113.4844382,Low_spent_Medium_value_payments,285.26641,0,0
172.217.12.206-10.42.0.151-443-55599-6,Kirschbaumr,41,Accountant,14535.105_,1345.25875,1,7,3,2,"Debt Consolidation Loan, and Credit-Builder Loan",19,,6.63,0.0,Good,70.66,29.05591884,25 Years and 4 Months,No,15.77502673,100.9042662,Low_spent_Small_value_payments,307.84658210000003,1,1
10.42.0.211-64.71.142.110-56894-443-6,Kirschbaumr,41,Accountant,14535.105,1345.25875,1,7,3,2,"Debt Consolidation Loan, and Credit-Builder Loan",15,14,6.63,0.0,Good,70.66,34.31197576,25 Years and 5 Months,No,15.77502673,83.1730666,Low_spent_Small_value_payments,325.5777817,0,0
10.42.0.42-104.192.110.245-57282-443-6,Kirschbaumr,41,Accountant,14535.105,1345.25875,1,7,3,2,"Debt Consolidation Loan, and Credit-Builder Loan",15,8,6.63,2.0,Good,70.66,39.47897077,25 Years and 6 Months,No,15.77502673,85.66833789,High_spent_Small_value_payments,293.0825104,1,1
